Datum,Uhrzeit,Generation_DE G1[MW],Generation_DE I1[MW],Generation_DE F1[MW],Generation_DE H1[MW],Generation_DE I2[MW],Generation_DE K1 [MW],Generation_DE F2[MW],Generation_DE G2[MW],Generation_DE K2[MW]
20.01.2020,18:00,0,0,0,0,53,113,408,405,0
20.01.2020,19:00,0,0,0,0,26,66,309,300,0
20.01.2020,20:00,0,0,0,0,0,0,13,18,0
20.01.2020,21:00,0,0,0,0,0,0,0,0,0
20.01.2020,22:00,0,0,0,0,0,0,0,0,0
20.01.2020,23:00,0,0,0,0,0,0,0,0,0
21.01.2020,00:00,0,0,0,0,0,0,0,0,0
21.01.2020,01:00,0,0,0,0,0,0,0,0,0
21.01.2020,02:00,0,0,0,0,0,0,0,0,0
21.01.2020,03:00,0,0,0,0,0,0,0,0,0
21.01.2020,04:00,0,0,0,0,0,0,0,0,0
21.01.2020,05:00,0,0,0,0,0,0,11,10,0
21.01.2020,06:00,0,0,0,0,43,17,47,48,0
21.01.2020,07:00,0,0,0,0,53,120,117,185,0
21.01.2020,08:00,0,0,0,0,53,81,317,353,0
21.01.2020,09:00,0,0,0,0,53,0,406,406,0
21.01.2020,10:00,0,0,0,0,8,0,354,354,0
21.01.2020,11:00,0,0,0,0,0,0,269,270,0
21.01.2020,12:00,0,0,0,0,0,0,261,262,0
21.01.2020,13:00,0,0,0,0,0,0,160,155,0
21.01.2020,14:00,0,0,0,0,0,0,160,155,0
21.01.2020,15:00,0,0,0,0,0,0,245,256,0
21.01.2020,16:00,0,0,0,0,0,46,401,398,0
21.01.2020,17:00,0,0,0,0,44,116,404,401,0
21.01.2020,18:00,0,0,0,0,54,117,404,401,0
21.01.2020,19:00,0,0,0,0,31,79,404,401,0
21.01.2020,20:00,0,0,0,0,0,0,334,331,0
21.01.2020,21:00,0,0,0,0,0,0,14,8,0
21.01.2020,22:00,0,0,0,0,0,0,0,0,0
21.01.2020,23:00,0,0,0,0,0,0,0,0,0
22.01.2020,00:00,0,0,0,0,0,0,0,0,0
22.01.2020,01:00,0,0,0,0,0,0,0,0,0
22.01.2020,02:00,0,0,0,0,0,0,0,0,0
22.01.2020,03:00,0,0,0,0,0,0,0,0,0
22.01.2020,04:00,0,0,0,0,0,0,0,0,0
22.01.2020,05:00,0,0,0,0,0,0,0,0,0
22.01.2020,06:00,0,0,0,0,0,0,44,42,0
22.01.2020,07:00,0,0,0,0,11,20,110,186,0
22.01.2020,08:00,0,0,0,0,53,118,342,401,0
22.01.2020,09:00,0,0,0,0,6,120,407,406,0
22.01.2020,10:00,0,0,0,0,25,120,409,406,0
22.01.2020,11:00,0,0,0,0,53,120,409,406,0
22.01.2020,12:00,0,0,0,0,53,119,409,405,0
22.01.2020,13:00,0,0,0,0,53,118,409,403,0
22.01.2020,14:00,0,0,0,0,14,117,409,403,0
22.01.2020,15:00,0,0,0,0,0,117,410,403,0
22.01.2020,16:00,0,0,0,0,0,118,411,404,0
22.01.2020,17:00,0,0,0,0,49,118,411,403,0
22.01.2020,18:00,0,0,0,0,53,118,411,403,0
22.01.2020,19:00,0,0,0,0,23,66,411,403,0
22.01.2020,20:00,0,0,0,0,0,0,251,239,0
22.01.2020,21:00,0,0,0,0,0,0,0,0,0
22.01.2020,22:00,0,0,0,0,0,0,0,0,0
22.01.2020,23:00,0,0,0,0,0,0,0,0,0
23.01.2020,00:00,0,0,0,0,0,0,0,0,0
23.01.2020,01:00,0,0,0,0,0,0,0,0,0
23.01.2020,02:00,0,0,0,0,0,0,0,0,0
23.01.2020,03:00,0,0,0,0,0,0,0,0,0
23.01.2020,04:00,0,0,0,0,0,0,0,0,0
23.01.2020,05:00,0,0,0,0,0,0,31,44,0
23.01.2020,06:00,0,0,0,0,0,0,109,198,0
23.01.2020,07:00,0,0,0,0,16,0,348,398,0
23.01.2020,08:00,0,0,0,0,53,70,402,400,0
23.01.2020,09:00,0,0,0,0,8,118,405,399,0
23.01.2020,10:00,0,0,0,0,0,118,405,400,0
23.01.2020,11:00,0,0,0,0,0,118,405,400,0
23.01.2020,12:00,0,0,0,0,0,30,400,396,0
23.01.2020,13:00,0,0,0,0,0,0,353,358,0
23.01.2020,14:00,0,0,0,0,0,0,405,404,0
23.01.2020,15:00,0,0,0,0,0,0,405,406,0
23.01.2020,16:00,0,0,0,0,0,52,404,408,0
23.01.2020,17:00,0,0,0,0,46,117,405,408,0
23.01.2020,18:00,0,0,0,0,53,118,405,404,0
23.01.2020,19:00,0,0,0,0,21,72,405,407,0
23.01.2020,20:00,0,0,0,0,0,0,405,405,0
23.01.2020,21:00,0,0,0,0,0,0,226,231,0
23.01.2020,22:00,0,0,0,0,0,0,0,0,0
23.01.2020,23:00,0,0,0,0,0,0,0,0,0
24.01.2020,00:00,0,0,0,0,0,0,0,0,0
24.01.2020,01:00,0,0,0,0,0,0,0,0,0
24.01.2020,02:00,0,0,0,0,0,0,0,0,0
24.01.2020,03:00,0,0,0,0,0,0,0,0,0
24.01.2020,04:00,0,0,0,0,0,0,1,1,0
24.01.2020,05:00,0,0,0,0,0,0,45,46,0
24.01.2020,06:00,0,0,0,0,0,0,170,247,0
24.01.2020,07:00,0,0,0,0,0,0,400,403,0
24.01.2020,08:00,0,0,0,0,0,0,406,403,0
24.01.2020,09:00,0,0,0,0,0,0,406,403,0
24.01.2020,10:00,0,0,0,0,0,0,406,402,0
24.01.2020,11:00,0,0,0,0,0,0,407,403,0
24.01.2020,12:00,0,0,0,0,0,0,407,402,0
24.01.2020,13:00,0,0,0,0,0,0,408,404,0
24.01.2020,14:00,0,0,0,0,0,0,408,403,0
24.01.2020,15:00,0,0,0,0,0,0,408,404,0
24.01.2020,16:00,0,0,0,0,0,11,411,403,0
24.01.2020,17:00,0,0,0,0,33,113,411,403,0
24.01.2020,18:00,0,0,0,0,53,118,411,403,0
24.01.2020,19:00,0,0,0,0,12,32,411,403,0
24.01.2020,20:00,0,0,0,0,0,0,334,325,0
24.01.2020,21:00,0,0,0,0,0,0,15,5,0
24.01.2020,22:00,0,0,0,0,0,0,0,0,0
24.01.2020,23:00,0,0,0,0,0,0,0,0,0
25.01.2020,00:00,0,0,0,0,0,0,0,0,0
25.01.2020,01:00,0,0,0,0,0,0,0,0,0
25.01.2020,02:00,0,0,0,0,0,0,0,0,0
25.01.2020,03:00,0,0,0,0,0,0,0,0,0
25.01.2020,04:00,0,0,0,0,0,0,0,0,0
25.01.2020,05:00,0,0,0,0,0,0,0,0,0
25.01.2020,06:00,0,0,0,0,0,0,0,0,0
25.01.2020,07:00,0,0,0,0,0,0,0,0,0
25.01.2020,08:00,0,0,0,0,0,0,0,0,0
25.01.2020,09:00,0,0,0,0,0,0,0,0,0
25.01.2020,10:00,0,0,0,0,0,0,0,0,0
25.01.2020,11:00,0,0,0,0,0,0,0,0,0
25.01.2020,12:00,0,0,0,0,0,0,0,0,0
25.01.2020,13:00,0,0,0,0,0,0,0,0,0
25.01.2020,14:00,0,0,0,0,0,0,0,0,0
25.01.2020,15:00,0,0,0,0,0,0,0,0,0
25.01.2020,16:00,0,0,0,0,0,0,0,0,0
25.01.2020,17:00,0,0,0,0,0,0,0,0,0
25.01.2020,18:00,0,0,0,0,0,0,0,0,0
25.01.2020,19:00,0,0,0,0,0,0,0,0,0
25.01.2020,20:00,0,0,0,0,0,0,0,0,0
25.01.2020,21:00,0,0,0,0,0,0,0,0,0
25.01.2020,22:00,0,0,0,0,0,0,0,0,0
25.01.2020,23:00,0,0,0,0,0,0,0,0,0
26.01.2020,00:00,0,0,0,0,0,0,0,0,0
26.01.2020,01:00,0,0,0,0,0,0,0,0,0
26.01.2020,02:00,0,0,0,0,0,0,0,0,0
26.01.2020,03:00,0,0,0,0,0,0,0,0,0
26.01.2020,04:00,0,0,0,0,0,0,0,0,0
26.01.2020,05:00,0,0,0,0,0,0,0,0,0
26.01.2020,06:00,0,0,0,0,0,0,0,0,0
26.01.2020,07:00,0,0,0,0,0,0,0,0,0
26.01.2020,08:00,0,0,0,0,0,0,0,0,0
26.01.2020,09:00,0,0,0,0,0,0,0,0,0
26.01.2020,10:00,0,0,0,0,0,0,0,0,0
26.01.2020,11:00,0,0,0,0,0,0,0,0,0
26.01.2020,12:00,0,0,0,0,0,0,0,0,0
26.01.2020,13:00,0,0,0,0,0,0,0,0,0
26.01.2020,14:00,0,0,0,0,0,0,0,0,0
26.01.2020,15:00,0,0,0,0,0,0,0,0,0
26.01.2020,16:00,0,0,0,0,0,0,0,0,0
26.01.2020,17:00,0,0,0,0,0,0,0,0,0
26.01.2020,18:00,0,0,0,0,0,0,0,0,0
26.01.2020,19:00,0,0,0,0,0,0,0,0,0
26.01.2020,20:00,0,0,0,0,0,0,0,0,0
26.01.2020,21:00,0,0,0,0,0,0,0,0,0
26.01.2020,22:00,0,0,0,0,0,0,0,0,0
26.01.2020,23:00,0,0,0,0,0,0,0,0,0
27.01.2020,00:00,0,0,0,0,0,0,0,0,0
27.01.2020,01:00,0,0,0,0,0,0,0,0,0
27.01.2020,02:00,0,0,0,0,0,0,0,0,0
27.01.2020,03:00,0,0,0,0,0,0,0,0,0
27.01.2020,04:00,0,0,0,0,0,0,0,0,0
27.01.2020,05:00,0,0,0,0,0,0,0,0,0
27.01.2020,06:00,0,0,0,0,0,0,0,0,0
27.01.2020,07:00,0,0,0,0,0,0,0,0,0
27.01.2020,08:00,0,0,0,0,0,0,0,0,0
27.01.2020,09:00,0,0,0,0,0,0,0,0,0
27.01.2020,10:00,0,0,0,0,0,0,0,0,0
27.01.2020,11:00,0,0,0,0,0,0,0,0,0
27.01.2020,12:00,0,0,0,0,0,0,0,0,0
27.01.2020,13:00,0,0,0,0,0,0,0,0,0
27.01.2020,14:00,0,0,0,0,0,0,0,0,0
27.01.2020,15:00,0,0,0,0,0,0,0,0,0
27.01.2020,16:00,0,0,0,0,0,0,0,0,0
27.01.2020,17:00,0,0,0,0,0,0,0,0,0
27.01.2020,18:00,0,0,0,0,0,0,0,0,0
27.01.2020,19:00,0,0,0,0,0,0,0,0,0
27.01.2020,20:00,0,0,0,0,0,0,0,0,0
27.01.2020,21:00,0,0,0,0,0,0,0,0,0
27.01.2020,22:00,0,0,0,0,0,0,0,0,0
27.01.2020,23:00,0,0,0,0,0,0,0,0,0
28.01.2020,00:00,0,0,0,0,0,0,0,0,0
28.01.2020,01:00,0,0,0,0,0,0,0,0,0
28.01.2020,02:00,0,0,0,0,0,0,0,0,0
28.01.2020,03:00,0,0,0,0,0,0,0,0,0
28.01.2020,04:00,0,0,0,0,0,0,0,0,0
28.01.2020,05:00,0,0,0,0,0,0,0,0,0
28.01.2020,06:00,0,0,0,0,0,0,0,0,0
28.01.2020,07:00,0,0,0,0,0,0,0,0,0
28.01.2020,08:00,0,0,0,0,0,0,0,0,0
28.01.2020,09:00,0,0,0,0,0,0,0,0,0
28.01.2020,10:00,0,0,0,0,0,0,0,0,0
28.01.2020,11:00,0,0,0,0,0,0,0,0,0
28.01.2020,12:00,0,0,0,0,0,0,0,0,0
28.01.2020,13:00,0,0,0,0,0,0,0,0,0
28.01.2020,14:00,0,0,0,0,0,0,0,0,0
28.01.2020,15:00,0,0,0,0,0,0,0,0,0
28.01.2020,16:00,0,0,0,0,0,0,0,0,0
28.01.2020,17:00,0,0,0,0,0,0,0,0,0
28.01.2020,18:00,0,0,0,0,0,0,0,0,0
28.01.2020,19:00,0,0,0,0,0,0,0,0,0
28.01.2020,20:00,0,0,0,0,0,0,0,0,0
28.01.2020,21:00,0,0,0,0,0,0,0,0,0
28.01.2020,22:00,0,0,0,0,0,0,0,0,0
28.01.2020,23:00,0,0,0,0,0,0,0,0,0
29.01.2020,00:00,0,0,0,0,0,0,0,0,0
29.01.2020,01:00,0,0,0,0,0,0,0,0,0
29.01.2020,02:00,0,0,0,0,0,0,0,0,0
29.01.2020,03:00,0,0,0,0,0,0,0,0,0
29.01.2020,04:00,0,0,0,0,0,0,0,0,0
29.01.2020,05:00,0,0,0,0,0,0,0,0,0
29.01.2020,06:00,0,0,0,0,0,0,0,0,0
29.01.2020,07:00,0,0,0,0,0,0,0,0,0
29.01.2020,08:00,0,0,0,0,0,0,0,0,0
29.01.2020,09:00,0,0,0,0,0,0,0,0,0
29.01.2020,10:00,0,0,0,0,0,0,0,0,0
29.01.2020,11:00,0,0,0,0,0,0,0,0,0
29.01.2020,12:00,0,0,0,0,0,0,0,0,0
29.01.2020,13:00,0,0,0,0,0,0,0,0,0
29.01.2020,14:00,0,0,0,0,0,0,0,0,0
29.01.2020,15:00,0,0,0,0,0,0,0,0,0
29.01.2020,16:00,0,0,0,0,0,0,0,0,0
29.01.2020,17:00,0,0,0,0,0,0,0,0,0
29.01.2020,18:00,0,0,0,0,0,0,0,0,0
29.01.2020,19:00,0,0,0,0,0,0,0,0,0
29.01.2020,20:00,0,0,0,0,0,0,0,0,0
29.01.2020,21:00,0,0,0,0,0,0,0,0,0
29.01.2020,22:00,0,0,0,0,0,0,0,0,0
29.01.2020,23:00,0,0,0,0,0,0,0,0,0
30.01.2020,00:00,0,0,0,0,0,0,0,0,0
30.01.2020,01:00,0,0,0,0,0,0,0,0,0
30.01.2020,02:00,0,0,0,0,0,0,0,0,0
30.01.2020,03:00,0,0,0,0,0,0,0,0,0
30.01.2020,04:00,0,0,0,0,0,0,0,0,0
30.01.2020,05:00,0,0,0,0,0,0,0,0,0
30.01.2020,06:00,0,0,0,0,0,0,0,0,0
30.01.2020,07:00,0,0,0,0,0,0,0,0,0
30.01.2020,08:00,0,0,0,0,0,0,0,0,0
30.01.2020,09:00,0,0,0,0,0,0,0,0,0
30.01.2020,10:00,0,0,0,0,0,0,0,0,0
30.01.2020,11:00,0,0,0,0,0,0,0,0,0
30.01.2020,12:00,0,0,0,0,0,0,0,0,0
30.01.2020,13:00,0,0,0,0,0,0,0,0,0
30.01.2020,14:00,0,0,0,0,0,0,0,0,0
30.01.2020,15:00,0,0,0,0,0,0,0,0,0
30.01.2020,16:00,0,0,0,0,0,0,0,0,0
30.01.2020,17:00,0,0,0,0,0,0,0,0,0
30.01.2020,18:00,0,0,0,0,0,0,0,0,0
30.01.2020,19:00,0,0,0,0,0,0,0,0,0
30.01.2020,20:00,0,0,0,0,0,0,0,0,0
30.01.2020,21:00,0,0,0,0,0,0,0,0,0
30.01.2020,22:00,0,0,0,0,0,0,0,0,0
30.01.2020,23:00,0,0,0,0,0,0,0,0,0
31.01.2020,00:00,0,0,0,0,0,0,0,0,0
31.01.2020,01:00,0,0,0,0,0,0,0,0,0
31.01.2020,02:00,0,0,0,0,0,0,0,0,0
31.01.2020,03:00,0,0,0,0,0,0,0,0,0
31.01.2020,04:00,0,0,0,0,0,0,0,0,0
31.01.2020,05:00,0,0,0,0,0,0,0,0,0
31.01.2020,06:00,0,0,0,0,0,0,0,0,0
31.01.2020,07:00,0,0,0,0,0,0,0,0,0
31.01.2020,08:00,0,0,0,0,0,0,0,0,0
31.01.2020,09:00,0,0,0,0,0,0,0,0,0
31.01.2020,10:00,0,0,0,0,0,0,0,0,0
31.01.2020,11:00,0,0,0,0,0,0,0,0,0
31.01.2020,12:00,0,0,0,0,0,0,0,0,0
31.01.2020,13:00,0,0,0,0,0,0,0,0,0
31.01.2020,14:00,0,0,0,0,0,0,0,0,0
31.01.2020,15:00,0,0,0,0,0,0,0,0,0
31.01.2020,16:00,0,0,0,0,0,0,0,0,0
31.01.2020,17:00,0,0,0,0,0,0,0,0,0
31.01.2020,18:00,0,0,0,0,0,0,0,0,0
31.01.2020,19:00,0,0,0,0,0,0,0,0,0
31.01.2020,20:00,0,0,0,0,0,0,0,0,0
31.01.2020,21:00,0,0,0,0,0,0,0,0,0
31.01.2020,22:00,0,0,0,0,0,0,0,0,0
31.01.2020,23:00,0,0,0,0,0,0,0,0,0
01.02.2020,00:00,0,0,0,0,0,0,0,0,0
01.02.2020,01:00,0,0,0,0,0,0,0,0,0
01.02.2020,02:00,0,0,0,0,0,0,0,0,0
01.02.2020,03:00,0,0,0,0,0,0,0,0,0
01.02.2020,04:00,0,0,0,0,0,0,0,0,0
01.02.2020,05:00,0,0,0,0,0,0,0,0,0
01.02.2020,06:00,0,0,0,0,0,0,0,0,0
01.02.2020,07:00,0,0,0,0,0,0,0,0,0
01.02.2020,08:00,0,0,0,0,0,0,0,0,0
01.02.2020,09:00,0,0,0,0,0,0,0,0,0
01.02.2020,10:00,0,0,0,0,0,0,0,0,0
01.02.2020,11:00,0,0,0,0,0,0,0,0,0
01.02.2020,12:00,0,0,0,0,0,0,0,0,0
01.02.2020,13:00,0,0,0,0,0,0,0,0,0
01.02.2020,14:00,0,0,0,0,0,0,0,0,0
01.02.2020,15:00,0,0,0,0,0,0,0,0,0
01.02.2020,16:00,0,0,0,0,0,0,0,0,0
01.02.2020,17:00,0,0,0,0,0,0,0,0,0
01.02.2020,18:00,0,0,0,0,0,0,0,0,0
01.02.2020,19:00,0,0,0,0,0,0,0,0,0
01.02.2020,20:00,0,0,0,0,0,0,0,0,0
01.02.2020,21:00,0,0,0,0,0,0,0,0,0
01.02.2020,22:00,0,0,0,0,0,0,0,0,0
01.02.2020,23:00,0,0,0,0,0,0,0,0,0
02.02.2020,00:00,0,0,0,0,0,0,0,0,0
02.02.2020,01:00,0,0,0,0,0,0,0,0,0
02.02.2020,02:00,0,0,0,0,0,0,0,0,0
02.02.2020,03:00,0,0,0,0,0,0,0,0,0
02.02.2020,04:00,0,0,0,0,0,0,0,0,0
02.02.2020,05:00,0,0,0,0,0,0,0,0,0
02.02.2020,06:00,0,0,0,0,0,0,0,0,0
02.02.2020,07:00,0,0,0,0,0,0,0,0,0
02.02.2020,08:00,0,0,0,0,0,0,0,0,0
02.02.2020,09:00,0,0,0,0,0,0,0,0,0
02.02.2020,10:00,0,0,0,0,0,0,0,0,0
02.02.2020,11:00,0,0,0,0,0,0,0,0,0
02.02.2020,12:00,0,0,0,0,0,0,0,0,0
02.02.2020,13:00,0,0,0,0,0,0,0,0,0
02.02.2020,14:00,0,0,0,0,0,0,0,0,0
02.02.2020,15:00,0,0,0,0,0,0,0,0,0
02.02.2020,16:00,0,0,0,0,0,0,0,0,0
02.02.2020,17:00,0,0,0,0,0,0,0,0,0
02.02.2020,18:00,0,0,0,0,0,0,0,0,0
02.02.2020,19:00,0,0,0,0,0,0,0,0,0
02.02.2020,20:00,0,0,0,0,0,0,0,0,0
02.02.2020,21:00,0,0,0,0,0,0,0,0,0
02.02.2020,22:00,0,0,0,0,0,0,0,0,0
02.02.2020,23:00,0,0,0,0,0,0,0,0,0
03.02.2020,00:00,0,0,0,0,0,0,0,0,0
03.02.2020,01:00,0,0,0,0,0,0,0,0,0
03.02.2020,02:00,0,0,0,0,0,0,0,0,0
03.02.2020,03:00,0,0,0,0,0,0,0,0,0
03.02.2020,04:00,0,0,0,0,0,0,0,0,0
03.02.2020,05:00,0,0,0,0,0,0,0,0,0
03.02.2020,06:00,0,0,0,0,0,0,0,0,0
03.02.2020,07:00,0,0,0,0,0,0,0,0,0
03.02.2020,08:00,0,0,0,0,0,0,0,0,0
03.02.2020,09:00,0,0,0,0,0,0,0,0,0
03.02.2020,10:00,0,0,0,0,0,0,0,0,0
03.02.2020,11:00,0,0,0,0,0,0,0,0,0
03.02.2020,12:00,0,0,0,0,0,0,0,0,0
03.02.2020,13:00,0,0,0,0,0,0,0,0,0
03.02.2020,14:00,0,0,0,0,0,0,0,0,0
03.02.2020,15:00,0,0,0,0,0,0,0,0,0
03.02.2020,16:00,0,0,0,0,0,0,0,0,0
03.02.2020,17:00,0,0,0,0,0,0,0,0,0
03.02.2020,18:00,0,0,0,0,0,0,0,0,0
03.02.2020,19:00,0,0,0,0,0,0,0,0,0
03.02.2020,20:00,0,0,0,0,0,0,0,0,0
03.02.2020,21:00,0,0,0,0,0,0,0,0,0
03.02.2020,22:00,0,0,0,0,0,0,0,0,0
03.02.2020,23:00,0,0,0,0,0,0,0,0,0
04.02.2020,00:00,0,0,0,0,0,0,0,0,0
04.02.2020,01:00,0,0,0,0,0,0,0,0,0
04.02.2020,02:00,0,0,0,0,0,0,0,0,0
04.02.2020,03:00,0,0,0,0,0,0,0,0,0
04.02.2020,04:00,0,0,0,0,0,0,0,0,0
04.02.2020,05:00,0,0,0,0,0,0,0,0,0
04.02.2020,06:00,0,0,0,0,0,0,0,0,0
04.02.2020,07:00,0,0,0,0,0,0,0,0,0
04.02.2020,08:00,0,0,0,0,0,0,0,0,0
04.02.2020,09:00,0,0,0,0,0,0,0,0,0
04.02.2020,10:00,0,0,0,0,0,0,0,0,0
04.02.2020,11:00,0,0,0,0,0,0,0,0,0
04.02.2020,12:00,0,0,0,0,0,0,0,0,0
04.02.2020,13:00,0,0,0,0,0,0,0,0,0
04.02.2020,14:00,0,0,0,0,0,0,0,0,0
04.02.2020,15:00,0,0,0,0,0,0,0,0,0
04.02.2020,16:00,0,0,0,0,0,0,0,0,0
04.02.2020,17:00,0,0,0,0,0,0,0,0,0
04.02.2020,18:00,0,0,0,0,0,0,0,0,0
04.02.2020,19:00,0,0,0,0,0,0,0,0,0
04.02.2020,20:00,0,0,0,0,0,0,0,0,0
04.02.2020,21:00,0,0,0,0,0,0,0,0,0
04.02.2020,22:00,0,0,0,0,0,0,0,0,0
04.02.2020,23:00,0,0,0,0,0,0,0,0,0
05.02.2020,00:00,0,0,0,0,0,0,0,0,0
05.02.2020,01:00,0,0,0,0,0,0,0,0,0
05.02.2020,02:00,0,0,0,0,0,0,0,0,0
05.02.2020,03:00,0,0,0,0,0,0,0,0,0
05.02.2020,04:00,0,0,0,0,0,0,0,0,0
05.02.2020,05:00,0,0,0,0,0,0,0,0,0
05.02.2020,06:00,0,0,0,0,0,0,0,0,0
05.02.2020,07:00,0,0,0,0,0,0,0,0,0
05.02.2020,08:00,0,0,0,0,44,63,40,40,0
05.02.2020,09:00,0,0,0,0,20,111,19,18,0
05.02.2020,10:00,0,0,0,0,0,8,0,0,0
05.02.2020,11:00,0,0,0,0,0,0,0,0,0
05.02.2020,12:00,0,0,0,0,0,0,0,0,0
05.02.2020,13:00,0,0,0,0,0,0,0,0,0
05.02.2020,14:00,0,0,0,0,0,0,0,0,0
05.02.2020,15:00,0,0,0,0,0,0,0,0,0
05.02.2020,16:00,0,0,0,0,0,6,0,0,0
05.02.2020,17:00,0,0,0,0,40,108,21,24,0
05.02.2020,18:00,0,0,0,0,53,116,47,42,0
05.02.2020,19:00,0,0,0,0,19,31,7,7,0
05.02.2020,20:00,0,0,0,0,0,0,0,0,0
05.02.2020,21:00,0,0,0,0,0,0,0,0,0
05.02.2020,22:00,0,0,0,0,0,0,0,0,0
05.02.2020,23:00,0,0,0,0,0,0,0,0,0
06.02.2020,00:00,0,0,0,0,0,0,0,0,0
06.02.2020,01:00,0,0,0,0,0,0,0,0,0
06.02.2020,02:00,0,0,0,0,0,0,0,0,0
06.02.2020,03:00,0,0,0,0,0,0,0,0,0
06.02.2020,04:00,0,0,0,0,0,0,0,0,0
06.02.2020,05:00,0,0,0,0,0,0,0,0,0
06.02.2020,06:00,0,0,0,0,0,0,0,0,0
06.02.2020,07:00,0,0,0,0,0,0,0,0,0
06.02.2020,08:00,0,0,0,0,0,0,0,0,0
06.02.2020,09:00,0,0,0,0,0,0,0,0,0
06.02.2020,10:00,0,0,0,0,0,0,0,0,0
06.02.2020,11:00,0,0,0,0,0,0,0,0,0
06.02.2020,12:00,0,0,0,0,0,0,0,0,0
06.02.2020,13:00,0,0,0,0,0,0,0,0,0
06.02.2020,14:00,0,0,0,0,0,0,0,0,0
06.02.2020,15:00,0,0,0,0,0,0,0,0,0
06.02.2020,16:00,0,0,0,0,0,6,0,0,0
06.02.2020,17:00,0,0,0,0,40,108,28,29,0
06.02.2020,18:00,0,0,0,0,52,115,46,42,0
06.02.2020,19:00,0,0,0,0,34,59,19,17,0
06.02.2020,20:00,0,0,0,0,0,0,0,0,0
06.02.2020,21:00,0,0,0,0,0,0,0,0,0
06.02.2020,22:00,0,0,0,0,0,0,0,0,0
06.02.2020,23:00,0,0,0,0,0,0,0,0,0
07.02.2020,00:00,0,0,0,0,0,0,0,0,0
07.02.2020,01:00,0,0,0,0,0,0,0,0,0
07.02.2020,02:00,0,0,0,0,0,0,0,0,0
07.02.2020,03:00,0,0,0,0,0,0,0,0,0
07.02.2020,04:00,0,0,0,0,0,0,0,0,0
07.02.2020,05:00,0,0,0,0,0,0,0,0,0
07.02.2020,06:00,0,0,0,0,0,48,0,0,0
07.02.2020,07:00,0,0,0,0,0,115,0,0,0
07.02.2020,08:00,0,0,0,0,0,115,0,0,0
07.02.2020,09:00,0,0,0,0,0,75,0,0,0
07.02.2020,10:00,0,0,0,0,0,0,0,0,0
07.02.2020,11:00,0,0,0,0,0,0,0,0,0
07.02.2020,12:00,0,0,0,0,0,0,0,0,0
07.02.2020,13:00,0,0,0,0,0,0,0,0,0
07.02.2020,14:00,0,0,0,0,0,0,0,0,0
07.02.2020,15:00,0,0,0,0,0,0,0,0,0
07.02.2020,16:00,0,0,0,0,0,0,0,0,0
07.02.2020,17:00,0,0,0,0,0,0,0,0,0
07.02.2020,18:00,0,0,0,0,0,0,0,0,0
07.02.2020,19:00,0,0,0,0,0,0,0,0,0
07.02.2020,20:00,0,0,0,0,0,0,0,0,0
07.02.2020,21:00,0,0,0,0,0,0,0,0,0
07.02.2020,22:00,0,0,0,0,0,0,0,0,0
07.02.2020,23:00,0,0,0,0,0,0,0,0,0
08.02.2020,00:00,0,0,0,0,0,0,0,0,0
08.02.2020,01:00,0,0,0,0,0,0,0,0,0
08.02.2020,02:00,0,0,0,0,0,0,0,0,0
08.02.2020,03:00,0,0,0,0,0,0,0,0,0
08.02.2020,04:00,0,0,0,0,0,0,0,0,0
08.02.2020,05:00,0,0,0,0,0,0,0,0,0
08.02.2020,06:00,0,0,0,0,0,0,0,0,0
08.02.2020,07:00,0,0,0,0,0,0,0,0,0
08.02.2020,08:00,0,0,0,0,0,0,0,0,0
08.02.2020,09:00,0,0,0,0,0,0,0,0,0
08.02.2020,10:00,0,0,0,0,0,0,0,0,0
08.02.2020,11:00,0,0,0,0,0,0,0,0,0
08.02.2020,12:00,0,0,0,0,0,0,0,0,0
08.02.2020,13:00,0,0,0,0,0,0,0,0,0
08.02.2020,14:00,0,0,0,0,0,0,0,0,0
08.02.2020,15:00,0,0,0,0,0,0,0,0,0
08.02.2020,16:00,0,0,0,0,0,0,0,0,0
08.02.2020,17:00,0,0,0,0,0,0,0,0,0
08.02.2020,18:00,0,0,0,0,0,0,0,0,0
08.02.2020,19:00,0,0,0,0,0,0,0,0,0
08.02.2020,20:00,0,0,0,0,0,0,0,0,0
08.02.2020,21:00,0,0,0,0,0,0,0,0,0
08.02.2020,22:00,0,0,0,0,0,0,0,0,0
08.02.2020,23:00,0,0,0,0,0,0,0,0,0
09.02.2020,00:00,0,0,0,0,0,0,0,0,0
09.02.2020,01:00,0,0,0,0,0,0,0,0,0
09.02.2020,02:00,0,0,0,0,0,0,0,0,0
09.02.2020,03:00,0,0,0,0,0,0,0,0,0
09.02.2020,04:00,0,0,0,0,0,0,0,0,0
09.02.2020,05:00,0,0,0,0,0,0,0,0,0
09.02.2020,06:00,0,0,0,0,0,0,0,0,0
09.02.2020,07:00,0,0,0,0,0,0,0,0,0
09.02.2020,08:00,0,0,0,0,0,0,0,0,0
09.02.2020,09:00,0,0,0,0,0,0,0,0,0
09.02.2020,10:00,0,0,0,0,0,0,0,0,0
09.02.2020,11:00,0,0,0,0,0,0,0,0,0
09.02.2020,12:00,0,0,0,0,0,0,0,0,0
09.02.2020,13:00,0,0,0,0,0,0,0,0,0
09.02.2020,14:00,0,0,0,0,0,0,0,0,0
09.02.2020,15:00,0,0,0,0,0,0,0,0,0
